TimeStamp;UserId;NameVideo;AnnoType;Value
0.0271042;8066;ivana_mp4;valence;0
0.0771042;8066;ivana_mp4;valence;0
0.1104375;8066;ivana_mp4;valence;0
0.1604583;8066;ivana_mp4;valence;0
0.1939583;8066;ivana_mp4;valence;0
0.2448541;8066;ivana_mp4;valence;0
0.2772708;8066;ivana_mp4;valence;0
0.3105834;8066;ivana_mp4;valence;0
0.3603542;8066;ivana_mp4;valence;0
0.3937918;8066;ivana_mp4;valence;0
0.4437918;8066;ivana_mp4;valence;0
0.4773335;8066;ivana_mp4;valence;0
0.5105627;8066;ivana_mp4;valence;0
0.5605419;8066;ivana_mp4;valence;0
0.5938752;8066;ivana_mp4;valence;0
0.6438545;8066;ivana_mp4;valence;0
0.6772503;8066;ivana_mp4;valence;0
0.710667;8066;ivana_mp4;valence;0
0.7608337;8066;ivana_mp4;valence;0
0.7942087;8066;ivana_mp4;valence;0
0.8271671;8066;ivana_mp4;valence;0
0.8771255;8066;ivana_mp4;valence;0
0.9107713;8066;ivana_mp4;valence;0
0.9607089;8066;ivana_mp4;valence;0
0.9941256;8066;ivana_mp4;valence;0
1.0271673;8066;ivana_mp4;valence;0
1.0774798;8066;ivana_mp4;valence;0
1.110959;8066;ivana_mp4;valence;0
1.1605215;8066;ivana_mp4;valence;0
1.1938757;8066;ivana_mp4;valence;0
1.2273341;8066;ivana_mp4;valence;0
1.2771883;8066;ivana_mp4;valence;0
1.3105008;8066;ivana_mp4;valence;0
1.3607508;8066;ivana_mp4;valence;0
1.393855;8066;ivana_mp4;valence;0
1.4271051;8066;ivana_mp4;valence;0
1.4772718;8066;ivana_mp4;valence;0
1.510501;8066;ivana_mp4;valence;0
1.5605427;8066;ivana_mp4;valence;0
1.5938344;8066;ivana_mp4;valence;0
1.6439802;8066;ivana_mp4;valence;0
1.6773553;8066;ivana_mp4;valence;0
1.7105636;8066;ivana_mp4;valence;0
1.761272;8066;ivana_mp4;valence;0
1.7939179;8066;ivana_mp4;valence;0
1.8438137;8066;ivana_mp4;valence;0
1.8774804;8066;ivana_mp4;valence;0
1.9105846;8066;ivana_mp4;valence;0
1.9605013;8066;ivana_mp4;valence;0
2.0112305;8066;ivana_mp4;valence;0
2.0271055;8066;ivana_mp4;valence;0
2.0773347;8066;ivana_mp4;valence;0
2.1105431;8066;ivana_mp4;valence;0
2.1605431;8066;ivana_mp4;valence;0
2.1937515;8066;ivana_mp4;valence;0
2.2274182;8066;ivana_mp4;valence;0
2.2770432;8066;ivana_mp4;valence;0
2.3105641;8066;ivana_mp4;valence;0
2.3606475;8066;ivana_mp4;valence;0
2.393835;8066;ivana_mp4;valence;0
2.4281475;8066;ivana_mp4;valence;0
2.4776684;8066;ivana_mp4;valence;0
2.5109184;8066;ivana_mp4;valence;0
2.561231;8066;ivana_mp4;valence;0
2.5945018;8066;ivana_mp4;valence;0
2.6272935;8066;ivana_mp4;valence;0
2.6772519;8066;ivana_mp4;valence;0
2.7105852;8066;ivana_mp4;valence;0
2.7610644;8066;ivana_mp4;valence;0
2.7939186;8066;ivana_mp4;valence;0
2.8273353;8066;ivana_mp4;valence;0
2.8772312;8066;ivana_mp4;valence;0
2.9105229;8066;ivana_mp4;valence;0
2.9604188;8066;ivana_mp4;valence;0
2.9937313;8066;ivana_mp4;valence;0
3.027148;8066;ivana_mp4;valence;-0.003
3.0770022;8066;ivana_mp4;valence;-0.003
3.1105022;8066;ivana_mp4;valence;-0.003
3.1603564;8066;ivana_mp4;valence;-0.003
3.1937523;8066;ivana_mp4;valence;-0.003
3.2271481;8066;ivana_mp4;valence;-0.003
3.2771482;8066;ivana_mp4;valence;-0.003
3.310294;8066;ivana_mp4;valence;-0.003
3.3605232;8066;ivana_mp4;valence;-0.003
