TimeStamp;UserId;NameVideo;AnnoType;Value
0.009846;6870;GF9 - Gianluca Zito in confessionale_mp4;arousal;0
0.009846;6870;GF9 - Gianluca Zito in confessionale_mp4;arousal;0
0.043617;6870;GF9 - Gianluca Zito in confessionale_mp4;arousal;0
0.088398;6870;GF9 - Gianluca Zito in confessionale_mp4;arousal;0
0.12298;6870;GF9 - Gianluca Zito in confessionale_mp4;arousal;0
0.159126;6870;GF9 - Gianluca Zito in confessionale_mp4;arousal;0
0.204388;6870;GF9 - Gianluca Zito in confessionale_mp4;arousal;0
0.239087;6870;GF9 - Gianluca Zito in confessionale_mp4;arousal;0
0.28686;6870;GF9 - Gianluca Zito in confessionale_mp4;arousal;0
0.321108;6870;GF9 - Gianluca Zito in confessionale_mp4;arousal;0
0.366698;6870;GF9 - Gianluca Zito in confessionale_mp4;arousal;0
0.401581;6870;GF9 - Gianluca Zito in confessionale_mp4;arousal;0
0.448059;6870;GF9 - Gianluca Zito in confessionale_mp4;arousal;0
0.48319;6870;GF9 - Gianluca Zito in confessionale_mp4;arousal;0
0.518632;6870;GF9 - Gianluca Zito in confessionale_mp4;arousal;0
0.564909;6870;GF9 - Gianluca Zito in confessionale_mp4;arousal;0
0.599339;6870;GF9 - Gianluca Zito in confessionale_mp4;arousal;0
0.645653;6870;GF9 - Gianluca Zito in confessionale_mp4;arousal;0
0.680047;6870;GF9 - Gianluca Zito in confessionale_mp4;arousal;0
0.727331;6870;GF9 - Gianluca Zito in confessionale_mp4;arousal;0
0.761493;6870;GF9 - Gianluca Zito in confessionale_mp4;arousal;0
0.809098;6870;GF9 - Gianluca Zito in confessionale_mp4;arousal;0
0.842975;6870;GF9 - Gianluca Zito in confessionale_mp4;arousal;0
0.878462;6870;GF9 - Gianluca Zito in confessionale_mp4;arousal;0
0.936201;6870;GF9 - Gianluca Zito in confessionale_mp4;arousal;0
0.95954;6870;GF9 - Gianluca Zito in confessionale_mp4;arousal;0
1.006325;6870;GF9 - Gianluca Zito in confessionale_mp4;arousal;0
1.050692;6870;GF9 - Gianluca Zito in confessionale_mp4;arousal;-0.001
1.086278;6870;GF9 - Gianluca Zito in confessionale_mp4;arousal;-0.001
1.121616;6870;GF9 - Gianluca Zito in confessionale_mp4;arousal;-0.001
1.167645;6870;GF9 - Gianluca Zito in confessionale_mp4;arousal;-0.001
1.202926;6870;GF9 - Gianluca Zito in confessionale_mp4;arousal;-0.001
1.248924;6870;GF9 - Gianluca Zito in confessionale_mp4;arousal;-0.001
1.284572;6870;GF9 - Gianluca Zito in confessionale_mp4;arousal;-0.001
1.318469;6870;GF9 - Gianluca Zito in confessionale_mp4;arousal;-0.001
1.366588;6870;GF9 - Gianluca Zito in confessionale_mp4;arousal;0.006
1.400264;6870;GF9 - Gianluca Zito in confessionale_mp4;arousal;0.022
1.450266;6870;GF9 - Gianluca Zito in confessionale_mp4;arousal;0.041
1.481769;6870;GF9 - Gianluca Zito in confessionale_mp4;arousal;0.049
1.527577;6870;GF9 - Gianluca Zito in confessionale_mp4;arousal;0.062
1.562321;6870;GF9 - Gianluca Zito in confessionale_mp4;arousal;0.063
1.609614;6870;GF9 - Gianluca Zito in confessionale_mp4;arousal;0.066
