TimeStamp;UserId;NameVideo;AnnoType;Value
0.018624;6870;Example_mp4;valence;0
0.018624;6870;Example_mp4;valence;0
0.057143;6870;Example_mp4;valence;0
0.095543;6870;Example_mp4;valence;0
0.135307;6870;Example_mp4;valence;0
0.175858;6870;Example_mp4;valence;0
0.217419;6870;Example_mp4;valence;0
0.255396;6870;Example_mp4;valence;0
0.296454;6870;Example_mp4;valence;0
0.336972;6870;Example_mp4;valence;0
0.375606;6870;Example_mp4;valence;0
0.419221;6870;Example_mp4;valence;0
0.455966;6870;Example_mp4;valence;0
0.496957;6870;Example_mp4;valence;0
0.539102;6870;Example_mp4;valence;0
0.576222;6870;Example_mp4;valence;0
0.616876;6870;Example_mp4;valence;0
0.655905;6870;Example_mp4;valence;0
0.6964;6870;Example_mp4;valence;0
0.737202;6870;Example_mp4;valence;0
0.775682;6870;Example_mp4;valence;0
0.81645;6870;Example_mp4;valence;0
0.858214;6870;Example_mp4;valence;0
0.89595;6870;Example_mp4;valence;0
0.936866;6870;Example_mp4;valence;0
0.977703;6870;Example_mp4;valence;0
1.018377;6870;Example_mp4;valence;0
1.055555;6870;Example_mp4;valence;0
1.096963;6870;Example_mp4;valence;0
1.137659;6870;Example_mp4;valence;0
1.177736;6870;Example_mp4;valence;0
1.217384;6870;Example_mp4;valence;0
1.256873;6870;Example_mp4;valence;0
1.297032;6870;Example_mp4;valence;0
1.338609;6870;Example_mp4;valence;0
1.376306;6870;Example_mp4;valence;0
1.415426;6870;Example_mp4;valence;0
1.457286;6870;Example_mp4;valence;0
1.495603;6870;Example_mp4;valence;0
1.536335;6870;Example_mp4;valence;0
1.577966;6870;Example_mp4;valence;0
1.617445;6870;Example_mp4;valence;0
1.65557;6870;Example_mp4;valence;0
1.695456;6870;Example_mp4;valence;0
1.735957;6870;Example_mp4;valence;0
1.776925;6870;Example_mp4;valence;0
1.817358;6870;Example_mp4;valence;0
1.859125;6870;Example_mp4;valence;0
1.896184;6870;Example_mp4;valence;0
1.93757;6870;Example_mp4;valence;0
1.977339;6870;Example_mp4;valence;0
2.01665;6870;Example_mp4;valence;0
2.057748;6870;Example_mp4;valence;0
2.095384;6870;Example_mp4;valence;0
2.135447;6870;Example_mp4;valence;0
2.177412;6870;Example_mp4;valence;0
2.217674;6870;Example_mp4;valence;0
2.257106;6870;Example_mp4;valence;0
2.297714;6870;Example_mp4;valence;0
2.337642;6870;Example_mp4;valence;0
2.377278;6870;Example_mp4;valence;0
2.416216;6870;Example_mp4;valence;0
2.455579;6870;Example_mp4;valence;0
2.49562;6870;Example_mp4;valence;0
2.537017;6870;Example_mp4;valence;0
2.57571;6870;Example_mp4;valence;0
2.617526;6870;Example_mp4;valence;0
2.657949;6870;Example_mp4;valence;0
2.696285;6870;Example_mp4;valence;0
2.73891;6870;Example_mp4;valence;0
2.776079;6870;Example_mp4;valence;0
2.816644;6870;Example_mp4;valence;0
2.858841;6870;Example_mp4;valence;0
2.897556;6870;Example_mp4;valence;0
2.935636;6870;Example_mp4;valence;0
2.975657;6870;Example_mp4;valence;0
3.01773;6870;Example_mp4;valence;0
3.056749;6870;Example_mp4;valence;0
3.095909;6870;Example_mp4;valence;0
3.137757;6870;Example_mp4;valence;0
3.177625;6870;Example_mp4;valence;0
3.216656;6870;Example_mp4;valence;0
3.256354;6870;Example_mp4;valence;0
3.295282;6870;Example_mp4;valence;0
3.336586;6870;Example_mp4;valence;0
3.377151;6870;Example_mp4;valence;0
3.417549;6870;Example_mp4;valence;0
3.45987;6870;Example_mp4;valence;0
3.495712;6870;Example_mp4;valence;0
3.538322;6870;Example_mp4;valence;0
3.575257;6870;Example_mp4;valence;0
3.616721;6870;Example_mp4;valence;0
3.657613;6870;Example_mp4;valence;0
3.696555;6870;Example_mp4;valence;0
3.736248;6870;Example_mp4;valence;0
3.776692;6870;Example_mp4;valence;0
3.81853;6870;Example_mp4;valence;0
3.859024;6870;Example_mp4;valence;0
3.896231;6870;Example_mp4;valence;0
3.937735;6870;Example_mp4;valence;0
