TimeStamp;UserId;NameVideo;AnnoType;Value
0.011649;491;GF9 - Gianluca Zito in confessionale_mp4;valence;0
0.029554;491;GF9 - Gianluca Zito in confessionale_mp4;valence;0
0.064762;491;GF9 - Gianluca Zito in confessionale_mp4;valence;0
0.111213;491;GF9 - Gianluca Zito in confessionale_mp4;valence;0
0.145675;491;GF9 - Gianluca Zito in confessionale_mp4;valence;0
0.180541;491;GF9 - Gianluca Zito in confessionale_mp4;valence;0
0.226928;491;GF9 - Gianluca Zito in confessionale_mp4;valence;0
0.262648;491;GF9 - Gianluca Zito in confessionale_mp4;valence;0
0.308581;491;GF9 - Gianluca Zito in confessionale_mp4;valence;0
0.343014;491;GF9 - Gianluca Zito in confessionale_mp4;valence;0
0.389471;491;GF9 - Gianluca Zito in confessionale_mp4;valence;0
0.424184;491;GF9 - Gianluca Zito in confessionale_mp4;valence;0
0.470552;491;GF9 - Gianluca Zito in confessionale_mp4;valence;0
0.505626;491;GF9 - Gianluca Zito in confessionale_mp4;valence;0
0.540542;491;GF9 - Gianluca Zito in confessionale_mp4;valence;0
0.586648;491;GF9 - Gianluca Zito in confessionale_mp4;valence;0
0.621463;491;GF9 - Gianluca Zito in confessionale_mp4;valence;0
0.669185;491;GF9 - Gianluca Zito in confessionale_mp4;valence;0
0.7029;491;GF9 - Gianluca Zito in confessionale_mp4;valence;0
0.750019;491;GF9 - Gianluca Zito in confessionale_mp4;valence;0
0.783992;491;GF9 - Gianluca Zito in confessionale_mp4;valence;0
0.831325;491;GF9 - Gianluca Zito in confessionale_mp4;valence;0
0.865178;491;GF9 - Gianluca Zito in confessionale_mp4;valence;0
0.900358;491;GF9 - Gianluca Zito in confessionale_mp4;valence;0
0.946861;491;GF9 - Gianluca Zito in confessionale_mp4;valence;0
0.981833;491;GF9 - Gianluca Zito in confessionale_mp4;valence;0
1.027763;491;GF9 - Gianluca Zito in confessionale_mp4;valence;0
1.063342;491;GF9 - Gianluca Zito in confessionale_mp4;valence;0
1.109728;491;GF9 - Gianluca Zito in confessionale_mp4;valence;0
1.144745;491;GF9 - Gianluca Zito in confessionale_mp4;valence;0
1.190799;491;GF9 - Gianluca Zito in confessionale_mp4;valence;0
1.225676;491;GF9 - Gianluca Zito in confessionale_mp4;valence;0
1.272392;491;GF9 - Gianluca Zito in confessionale_mp4;valence;0
1.306393;491;GF9 - Gianluca Zito in confessionale_mp4;valence;0
1.341576;491;GF9 - Gianluca Zito in confessionale_mp4;valence;0
