TimeStamp;UserId;NameVideo;AnnoType;Value
0.517373;8572;giulia_mp4;arousal;0
0.517667;8572;giulia_mp4;arousal;0
0.549625;8572;giulia_mp4;arousal;0
0.592423;8572;giulia_mp4;arousal;0
0.624528;8572;giulia_mp4;arousal;0
0.667243;8572;giulia_mp4;arousal;0
0.711202;8572;giulia_mp4;arousal;0
0.752175;8572;giulia_mp4;arousal;0
0.784928;8572;giulia_mp4;arousal;0
0.827679;8572;giulia_mp4;arousal;0
0.870061;8572;giulia_mp4;arousal;0
0.912993;8572;giulia_mp4;arousal;0
0.944841;8572;giulia_mp4;arousal;0
0.987021;8572;giulia_mp4;arousal;0
1.029954;8572;giulia_mp4;arousal;0
1.072597;8572;giulia_mp4;arousal;0
1.105424;8572;giulia_mp4;arousal;0
1.147768;8572;giulia_mp4;arousal;0
1.189743;8572;giulia_mp4;arousal;0
1.23236;8572;giulia_mp4;arousal;0
1.264966;8572;giulia_mp4;arousal;0
1.306976;8572;giulia_mp4;arousal;0
1.360642;8572;giulia_mp4;arousal;0.002
1.392923;8572;giulia_mp4;arousal;0.002
1.425293;8572;giulia_mp4;arousal;0.002
1.467089;8572;giulia_mp4;arousal;0.002
1.509608;8572;giulia_mp4;arousal;0.002
1.552082;8572;giulia_mp4;arousal;0.002
1.584624;8572;giulia_mp4;arousal;0.002
1.627527;8572;giulia_mp4;arousal;0.002
1.670318;8572;giulia_mp4;arousal;0.002
1.712994;8572;giulia_mp4;arousal;0.002
1.744483;8572;giulia_mp4;arousal;0.002
1.78728;8572;giulia_mp4;arousal;0.002
1.829915;8572;giulia_mp4;arousal;0.002
1.872846;8572;giulia_mp4;arousal;0.002
1.904682;8572;giulia_mp4;arousal;0.002
1.946869;8572;giulia_mp4;arousal;0.002
1.990267;8572;giulia_mp4;arousal;0.002
2.032194;8572;giulia_mp4;arousal;0.002
2.064981;8572;giulia_mp4;arousal;0.002
2.108698;8572;giulia_mp4;arousal;0.002
2.150386;8572;giulia_mp4;arousal;0.002
2.192945;8572;giulia_mp4;arousal;0.002
2.224537;8572;giulia_mp4;arousal;0.002
2.267332;8572;giulia_mp4;arousal;0.002
2.310017;8572;giulia_mp4;arousal;0.002
2.352523;8572;giulia_mp4;arousal;0.002
2.384593;8572;giulia_mp4;arousal;0.002
2.428029;8572;giulia_mp4;arousal;0.002
2.469853;8572;giulia_mp4;arousal;-0.006
2.512192;8572;giulia_mp4;arousal;-0.006
2.544648;8572;giulia_mp4;arousal;-0.006
2.587768;8572;giulia_mp4;arousal;-0.006
2.630479;8572;giulia_mp4;arousal;-0.006
2.672577;8572;giulia_mp4;arousal;-0.006
2.705292;8572;giulia_mp4;arousal;-0.006
2.746901;8572;giulia_mp4;arousal;-0.006
2.790965;8572;giulia_mp4;arousal;-0.006
2.833203;8572;giulia_mp4;arousal;-0.006
2.864782;8572;giulia_mp4;arousal;-0.006
2.907704;8572;giulia_mp4;arousal;-0.006
2.950063;8572;giulia_mp4;arousal;-0.006
2.992486;8572;giulia_mp4;arousal;-0.006
3.024718;8572;giulia_mp4;arousal;-0.006
3.068056;8572;giulia_mp4;arousal;-0.006
3.109799;8572;giulia_mp4;arousal;-0.006
3.152464;8572;giulia_mp4;arousal;-0.006
3.184928;8572;giulia_mp4;arousal;-0.006
3.227635;8572;giulia_mp4;arousal;-0.006
3.269318;8572;giulia_mp4;arousal;-0.006
3.312186;8572;giulia_mp4;arousal;-0.006
3.344762;8572;giulia_mp4;arousal;-0.006
3.387317;8572;giulia_mp4;arousal;-0.006
3.43068;8572;giulia_mp4;arousal;-0.006
3.47237;8572;giulia_mp4;arousal;-0.006
3.505029;8572;giulia_mp4;arousal;-0.006
3.548173;8572;giulia_mp4;arousal;-0.006
3.59068;8572;giulia_mp4;arousal;-0.006
3.632294;8572;giulia_mp4;arousal;-0.006
3.66453;8572;giulia_mp4;arousal;-0.006
3.707561;8572;giulia_mp4;arousal;-0.006
3.751479;8572;giulia_mp4;arousal;-0.006
3.793639;8572;giulia_mp4;arousal;-0.006
3.825064;8572;giulia_mp4;arousal;-0.006
3.867738;8572;giulia_mp4;arousal;-0.006
3.910118;8572;giulia_mp4;arousal;-0.006
3.952968;8572;giulia_mp4;arousal;-0.006
3.985106;8572;giulia_mp4;arousal;-0.006
4.027591;8572;giulia_mp4;arousal;-0.006
4.069917;8572;giulia_mp4;arousal;-0.006
4.112352;8572;giulia_mp4;arousal;-0.006
4.14525;8572;giulia_mp4;arousal;-0.006
4.187386;8572;giulia_mp4;arousal;-0.006
4.230239;8572;giulia_mp4;arousal;-0.006
4.273975;8572;giulia_mp4;arousal;-0.006
4.306012;8572;giulia_mp4;arousal;-0.006
4.347059;8572;giulia_mp4;arousal;-0.006
4.390563;8572;giulia_mp4;arousal;-0.006
4.432899;8572;giulia_mp4;arousal;-0.006
4.465038;8572;giulia_mp4;arousal;-0.006
4.50785;8572;giulia_mp4;arousal;-0.006
4.549966;8572;giulia_mp4;arousal;-0.006
4.592806;8572;giulia_mp4;arousal;-0.006
4.626477;8572;giulia_mp4;arousal;0.002
4.667093;8572;giulia_mp4;arousal;0.003
4.710496;8572;giulia_mp4;arousal;0.007
4.753294;8572;giulia_mp4;arousal;0.009
4.784328;8572;giulia_mp4;arousal;0.009
4.827102;8572;giulia_mp4;arousal;0.009
4.870415;8572;giulia_mp4;arousal;0.009
4.912884;8572;giulia_mp4;arousal;0.009
4.944932;8572;giulia_mp4;arousal;0.009
4.986928;8572;giulia_mp4;arousal;0.009
5.030249;8572;giulia_mp4;arousal;0.009
5.07259;8572;giulia_mp4;arousal;0.009
5.104813;8572;giulia_mp4;arousal;0.009
5.146975;8572;giulia_mp4;arousal;0.009
5.189906;8572;giulia_mp4;arousal;0.009
5.233211;8572;giulia_mp4;arousal;0.009
5.26536;8572;giulia_mp4;arousal;0.009
5.307858;8572;giulia_mp4;arousal;0.009
5.350516;8572;giulia_mp4;arousal;0.009
5.392329;8572;giulia_mp4;arousal;0.009
5.424701;8572;giulia_mp4;arousal;0.009
5.467773;8572;giulia_mp4;arousal;0.009
5.510535;8572;giulia_mp4;arousal;0.009
5.553075;8572;giulia_mp4;arousal;0.009
5.584564;8572;giulia_mp4;arousal;0.009
5.627697;8572;giulia_mp4;arousal;0.011
5.670734;8572;giulia_mp4;arousal;0.005
5.712783;8572;giulia_mp4;arousal;0.003
5.744301;8572;giulia_mp4;arousal;-0.002
5.787783;8572;giulia_mp4;arousal;-0.004
5.830081;8572;giulia_mp4;arousal;-0.004
5.872804;8572;giulia_mp4;arousal;-0.004
5.905759;8572;giulia_mp4;arousal;-0.004
5.948198;8572;giulia_mp4;arousal;-0.004
5.989991;8572;giulia_mp4;arousal;-0.006
6.032329;8572;giulia_mp4;arousal;-0.006
6.065517;8572;giulia_mp4;arousal;-0.011
6.107918;8572;giulia_mp4;arousal;-0.02
6.149587;8572;giulia_mp4;arousal;-0.045
6.192877;8572;giulia_mp4;arousal;-0.056
