TimeStamp;UserId;NameVideo;AnnoType;Value
0.01;8066;malgioglio_mp4;arousal;0
0.0539375;8066;malgioglio_mp4;arousal;0
0.0873542;8066;malgioglio_mp4;arousal;0
0.1204167;8066;malgioglio_mp4;arousal;0
0.170625;8066;malgioglio_mp4;arousal;0
0.2039583;8066;malgioglio_mp4;arousal;0
0.2375208;8066;malgioglio_mp4;arousal;0
0.2878958;8066;malgioglio_mp4;arousal;0
0.3205834;8066;malgioglio_mp4;arousal;0
0.3707501;8066;malgioglio_mp4;arousal;0
0.4038334;8066;malgioglio_mp4;arousal;0
0.4537501;8066;malgioglio_mp4;arousal;0
0.4873127;8066;malgioglio_mp4;arousal;0
0.5204377;8066;malgioglio_mp4;arousal;0
0.5705419;8066;malgioglio_mp4;arousal;0
0.6039586;8066;malgioglio_mp4;arousal;0
0.6538961;8066;malgioglio_mp4;arousal;0
0.6873753;8066;malgioglio_mp4;arousal;0
0.7208337;8066;malgioglio_mp4;arousal;0
0.7704587;8066;malgioglio_mp4;arousal;0
0.8037087;8066;malgioglio_mp4;arousal;0
0.8538338;8066;malgioglio_mp4;arousal;0
0.8871671;8066;malgioglio_mp4;arousal;0
0.9204588;8066;malgioglio_mp4;arousal;0
0.9711464;8066;malgioglio_mp4;arousal;0
1.0038131;8066;malgioglio_mp4;arousal;0
1.0537089;8066;malgioglio_mp4;arousal;0
1.0873131;8066;malgioglio_mp4;arousal;0
1.1205215;8066;malgioglio_mp4;arousal;0
1.1705007;8066;malgioglio_mp4;arousal;0
1.2038341;8066;malgioglio_mp4;arousal;0
1.2375424;8066;malgioglio_mp4;arousal;0
1.2873341;8066;malgioglio_mp4;arousal;0
1.320605;8066;malgioglio_mp4;arousal;0
1.37048;8066;malgioglio_mp4;arousal;0
1.4037092;8066;malgioglio_mp4;arousal;0
1.4538343;8066;malgioglio_mp4;arousal;0
1.4871259;8066;malgioglio_mp4;arousal;0
1.5205218;8066;malgioglio_mp4;arousal;0
1.5706677;8066;malgioglio_mp4;arousal;0
1.6039594;8066;malgioglio_mp4;arousal;0
1.6538761;8066;malgioglio_mp4;arousal;0
1.6872303;8066;malgioglio_mp4;arousal;0
1.7209178;8066;malgioglio_mp4;arousal;0
1.7706053;8066;malgioglio_mp4;arousal;0
1.8038554;8066;malgioglio_mp4;arousal;0
1.8539179;8066;malgioglio_mp4;arousal;0
1.8871054;8066;malgioglio_mp4;arousal;0
1.920543;8066;malgioglio_mp4;arousal;0
1.971168;8066;malgioglio_mp4;arousal;0
2.0038555;8066;malgioglio_mp4;arousal;0
2.0539806;8066;malgioglio_mp4;arousal;0
2.0872931;8066;malgioglio_mp4;arousal;0
2.1205639;8066;malgioglio_mp4;arousal;0
2.1704806;8066;malgioglio_mp4;arousal;0
2.2038557;8066;malgioglio_mp4;arousal;0
2.2539182;8066;malgioglio_mp4;arousal;0
2.2871057;8066;malgioglio_mp4;arousal;0
2.3204599;8066;malgioglio_mp4;arousal;0
2.3705016;8066;malgioglio_mp4;arousal;0
2.4038558;8066;malgioglio_mp4;arousal;0
2.4538142;8066;malgioglio_mp4;arousal;0
2.4873142;8066;malgioglio_mp4;arousal;0
2.5205434;8066;malgioglio_mp4;arousal;0
2.5703351;8066;malgioglio_mp4;arousal;0
2.6037727;8066;malgioglio_mp4;arousal;0
2.6377935;8066;malgioglio_mp4;arousal;0
2.6872935;8066;malgioglio_mp4;arousal;0
2.7208561;8066;malgioglio_mp4;arousal;0
2.7705228;8066;malgioglio_mp4;arousal;0
2.8048145;8066;malgioglio_mp4;arousal;0
2.8377728;8066;malgioglio_mp4;arousal;0
2.8878354;8066;malgioglio_mp4;arousal;0
2.9202521;8066;malgioglio_mp4;arousal;0
2.9707938;8066;malgioglio_mp4;arousal;0
3.0035855;8066;malgioglio_mp4;arousal;0
3.0536688;8066;malgioglio_mp4;arousal;0
3.0870647;8066;malgioglio_mp4;arousal;0
3.1202314;8066;malgioglio_mp4;arousal;0
3.1703981;8066;malgioglio_mp4;arousal;0
3.2039606;8066;malgioglio_mp4;arousal;0
3.2537523;8066;malgioglio_mp4;arousal;0
3.2871899;8066;malgioglio_mp4;arousal;0
3.3202732;8066;malgioglio_mp4;arousal;0
3.3704399;8066;malgioglio_mp4;arousal;0
3.4037941;8066;malgioglio_mp4;arousal;0
3.453815;8066;malgioglio_mp4;arousal;0
3.4875858;8066;malgioglio_mp4;arousal;0
3.5204192;8066;malgioglio_mp4;arousal;0
3.5704609;8066;malgioglio_mp4;arousal;0
3.6038151;8066;malgioglio_mp4;arousal;0
3.6378568;8066;malgioglio_mp4;arousal;0
3.6872527;8066;malgioglio_mp4;arousal;0
3.7208777;8066;malgioglio_mp4;arousal;0
3.7704819;8066;malgioglio_mp4;arousal;0
3.8045028;8066;malgioglio_mp4;arousal;0
3.8545653;8066;malgioglio_mp4;arousal;0
3.8875237;8066;malgioglio_mp4;arousal;0
3.9210862;8066;malgioglio_mp4;arousal;0
3.9704404;8066;malgioglio_mp4;arousal;0
4.0038154;8066;malgioglio_mp4;arousal;0
4.0538155;8066;malgioglio_mp4;arousal;0
4.0871071;8066;malgioglio_mp4;arousal;0
4.1204822;8066;malgioglio_mp4;arousal;0
4.1703989;8066;malgioglio_mp4;arousal;0
4.2037531;8066;malgioglio_mp4;arousal;0
4.2375448;8066;malgioglio_mp4;arousal;0
4.2869198;8066;malgioglio_mp4;arousal;0
4.3206073;8066;malgioglio_mp4;arousal;0
4.3704407;8066;malgioglio_mp4;arousal;0
4.4037741;8066;malgioglio_mp4;arousal;0
4.4537324;8066;malgioglio_mp4;arousal;0
4.4877533;8066;malgioglio_mp4;arousal;0
4.520295;8066;malgioglio_mp4;arousal;0
4.5703159;8066;malgioglio_mp4;arousal;0
4.6035867;8066;malgioglio_mp4;arousal;0
4.6535451;8066;malgioglio_mp4;arousal;0
4.6871284;8066;malgioglio_mp4;arousal;0
4.720441;8066;malgioglio_mp4;arousal;0
4.7702535;8066;malgioglio_mp4;arousal;0
4.8043994;8066;malgioglio_mp4;arousal;0
4.8375869;8066;malgioglio_mp4;arousal;0
4.8879828;8066;malgioglio_mp4;arousal;0
4.9203578;8066;malgioglio_mp4;arousal;0
4.9703787;8066;malgioglio_mp4;arousal;0
5.0036287;8066;malgioglio_mp4;arousal;0
5.0537954;8066;malgioglio_mp4;arousal;0
5.0870454;8066;malgioglio_mp4;arousal;0
5.1204621;8066;malgioglio_mp4;arousal;0
5.1703997;8066;malgioglio_mp4;arousal;0
5.2035663;8066;malgioglio_mp4;arousal;0
5.2536706;8066;malgioglio_mp4;arousal;0
5.2870039;8066;malgioglio_mp4;arousal;0
5.3204206;8066;malgioglio_mp4;arousal;0
5.3702331;8066;malgioglio_mp4;arousal;0
5.4036915;8066;malgioglio_mp4;arousal;0
5.4536707;8066;malgioglio_mp4;arousal;0
5.4878999;8066;malgioglio_mp4;arousal;0
5.5204833;8066;malgioglio_mp4;arousal;0
5.5705041;8066;malgioglio_mp4;arousal;0
5.6046292;8066;malgioglio_mp4;arousal;0
5.6538167;8066;malgioglio_mp4;arousal;0
5.6870876;8066;malgioglio_mp4;arousal;0
5.7209834;8066;malgioglio_mp4;arousal;0
5.7710668;8066;malgioglio_mp4;arousal;0
5.804296;8066;malgioglio_mp4;arousal;0
5.8537127;8066;malgioglio_mp4;arousal;0
5.887171;8066;malgioglio_mp4;arousal;0
5.9204211;8066;malgioglio_mp4;arousal;0
5.9703794;8066;malgioglio_mp4;arousal;0
6.0037128;8066;malgioglio_mp4;arousal;0
6.0536712;8066;malgioglio_mp4;arousal;0
6.0870254;8066;malgioglio_mp4;arousal;0
6.1534004;8066;malgioglio_mp4;arousal;-0.056
6.1673796;8066;malgioglio_mp4;arousal;-0.08
6.2050255;8066;malgioglio_mp4;arousal;-0.134
6.2551297;8066;malgioglio_mp4;arousal;-0.167
6.2871089;8066;malgioglio_mp4;arousal;-0.178
6.3210464;8066;malgioglio_mp4;arousal;-0.207
6.3709214;8066;malgioglio_mp4;arousal;-0.274
6.4170465;8066;malgioglio_mp4;arousal;-0.333
6.454859;8066;malgioglio_mp4;arousal;-0.373
6.498984;8066;malgioglio_mp4;arousal;-0.416
6.520984;8066;malgioglio_mp4;arousal;-0.434
6.5709216;8066;malgioglio_mp4;arousal;-0.469
6.6036716;8066;malgioglio_mp4;arousal;-0.493
6.6548591;8066;malgioglio_mp4;arousal;-0.534
6.6870467;8066;malgioglio_mp4;arousal;-0.556
6.7204425;8066;malgioglio_mp4;arousal;-0.574
6.7708592;8066;malgioglio_mp4;arousal;-0.587
6.8042759;8066;malgioglio_mp4;arousal;-0.587
6.8374635;8066;malgioglio_mp4;arousal;-0.587
6.8869843;8066;malgioglio_mp4;arousal;-0.587
6.9203594;8066;malgioglio_mp4;arousal;-0.587
6.9702136;8066;malgioglio_mp4;arousal;-0.587
7.0036303;8066;malgioglio_mp4;arousal;-0.587
7.0535678;8066;malgioglio_mp4;arousal;-0.587
7.087297;8066;malgioglio_mp4;arousal;-0.587
7.120422;8066;malgioglio_mp4;arousal;-0.587
7.1702554;8066;malgioglio_mp4;arousal;-0.587
7.2037554;8066;malgioglio_mp4;arousal;-0.587
7.2376721;8066;malgioglio_mp4;arousal;-0.587
7.2869846;8066;malgioglio_mp4;arousal;-0.587
7.3205263;8066;malgioglio_mp4;arousal;-0.587
7.3704014;8066;malgioglio_mp4;arousal;-0.587
7.4037972;8066;malgioglio_mp4;arousal;-0.587
7.4537348;8066;malgioglio_mp4;arousal;-0.587
7.4874848;8066;malgioglio_mp4;arousal;-0.587
7.5203598;8066;malgioglio_mp4;arousal;-0.587
7.570464;8066;malgioglio_mp4;arousal;-0.587
7.6035474;8066;malgioglio_mp4;arousal;-0.587
7.6537766;8066;malgioglio_mp4;arousal;-0.587
7.68761;8066;malgioglio_mp4;arousal;-0.587
7.7206725;8066;malgioglio_mp4;arousal;-0.587
7.7704017;8066;malgioglio_mp4;arousal;-0.587
7.804485;8066;malgioglio_mp4;arousal;-0.587
7.8375059;8066;malgioglio_mp4;arousal;-0.587
7.8875893;8066;malgioglio_mp4;arousal;-0.587
7.9203185;8066;malgioglio_mp4;arousal;-0.587
7.9702977;8066;malgioglio_mp4;arousal;-0.587
8.0037144;8066;malgioglio_mp4;arousal;-0.587
8.0536936;8066;malgioglio_mp4;arousal;-0.587
8.0868394;8066;malgioglio_mp4;arousal;-0.587
8.1201728;8066;malgioglio_mp4;arousal;-0.587
8.1701312;8066;malgioglio_mp4;arousal;-0.587
8.2034645;8066;malgioglio_mp4;arousal;-0.587
8.2534854;8066;malgioglio_mp4;arousal;-0.587
8.2868188;8066;malgioglio_mp4;arousal;-0.587
8.3201521;8066;malgioglio_mp4;arousal;-0.587
8.3700688;8066;malgioglio_mp4;arousal;-0.587
8.4035897;8066;malgioglio_mp4;arousal;-0.587
8.4536314;8066;malgioglio_mp4;arousal;-0.587
8.4874022;8066;malgioglio_mp4;arousal;-0.587
8.5203189;8066;malgioglio_mp4;arousal;-0.587
8.5702565;8066;malgioglio_mp4;arousal;-0.587
8.603694;8066;malgioglio_mp4;arousal;-0.587
8.653694;8066;malgioglio_mp4;arousal;-0.587
8.6870899;8066;malgioglio_mp4;arousal;-0.587
8.7207983;8066;malgioglio_mp4;arousal;-0.587
8.7704441;8066;malgioglio_mp4;arousal;-0.587
8.8044858;8066;malgioglio_mp4;arousal;-0.587
8.8375067;8066;malgioglio_mp4;arousal;-0.587
8.8879651;8066;malgioglio_mp4;arousal;-0.587
8.9202568;8066;malgioglio_mp4;arousal;-0.587
8.9702776;8066;malgioglio_mp4;arousal;-0.587
9.0036943;8066;malgioglio_mp4;arousal;-0.587
9.0537152;8066;malgioglio_mp4;arousal;-0.587
9.0869027;8066;malgioglio_mp4;arousal;-0.587
9.1201944;8066;malgioglio_mp4;arousal;-0.587
9.1703194;8066;malgioglio_mp4;arousal;-0.587
9.2037778;8066;malgioglio_mp4;arousal;-0.587
9.253757;8066;malgioglio_mp4;arousal;-0.587
9.2870695;8066;malgioglio_mp4;arousal;-0.587
9.3201946;8066;malgioglio_mp4;arousal;-0.587
9.3702988;8066;malgioglio_mp4;arousal;-0.587
9.4036738;8066;malgioglio_mp4;arousal;-0.587
9.4535905;8066;malgioglio_mp4;arousal;-0.587
9.4879447;8066;malgioglio_mp4;arousal;-0.587
9.5202989;8066;malgioglio_mp4;arousal;-0.587
9.5703406;8066;malgioglio_mp4;arousal;-0.587
9.6038615;8066;malgioglio_mp4;arousal;-0.587
9.6376115;8066;malgioglio_mp4;arousal;-0.587
9.6869449;8066;malgioglio_mp4;arousal;-0.587
9.7213199;8066;malgioglio_mp4;arousal;-0.587
9.7701949;8066;malgioglio_mp4;arousal;-0.587
9.8040908;8066;malgioglio_mp4;arousal;-0.587
9.853445;8066;malgioglio_mp4;arousal;-0.587
9.88682;8066;malgioglio_mp4;arousal;-0.587
9.9200909;8066;malgioglio_mp4;arousal;-0.587
9.9700909;8066;malgioglio_mp4;arousal;-0.587
10.0035701;8066;malgioglio_mp4;arousal;-0.587
10.0534243;8066;malgioglio_mp4;arousal;-0.587
10.0869243;8066;malgioglio_mp4;arousal;-0.587
10.1201327;8066;malgioglio_mp4;arousal;-0.587
10.1702994;8066;malgioglio_mp4;arousal;-0.587
10.2035911;8066;malgioglio_mp4;arousal;-0.587
10.2372578;8066;malgioglio_mp4;arousal;-0.587
10.286987;8066;malgioglio_mp4;arousal;-0.587
10.3204662;8066;malgioglio_mp4;arousal;-0.587
10.3702579;8066;malgioglio_mp4;arousal;-0.587
10.4035287;8066;malgioglio_mp4;arousal;-0.587
10.4535913;8066;malgioglio_mp4;arousal;-0.587
10.4874038;8066;malgioglio_mp4;arousal;-0.587
10.5202788;8066;malgioglio_mp4;arousal;-0.587
10.570258;8066;malgioglio_mp4;arousal;-0.587
10.6035497;8066;malgioglio_mp4;arousal;-0.587
10.6536539;8066;malgioglio_mp4;arousal;-0.587
10.6874873;8066;malgioglio_mp4;arousal;-0.587
10.7208415;8066;malgioglio_mp4;arousal;-0.587
10.7703832;8066;malgioglio_mp4;arousal;-0.587
10.8043207;8066;malgioglio_mp4;arousal;-0.587
10.8375499;8066;malgioglio_mp4;arousal;-0.587
10.8868208;8066;malgioglio_mp4;arousal;-0.587
10.9203416;8066;malgioglio_mp4;arousal;-0.587
10.9702792;8066;malgioglio_mp4;arousal;-0.587
11.0037584;8066;malgioglio_mp4;arousal;-0.587
11.0542376;8066;malgioglio_mp4;arousal;-0.591
11.0871959;8066;malgioglio_mp4;arousal;-0.602
11.1205918;8066;malgioglio_mp4;arousal;-0.614
11.1705293;8066;malgioglio_mp4;arousal;-0.631
11.204071;8066;malgioglio_mp4;arousal;-0.645
11.2599252;8066;malgioglio_mp4;arousal;-0.68
11.2868836;8066;malgioglio_mp4;arousal;-0.698
11.3208836;8066;malgioglio_mp4;arousal;-0.725
11.3703212;8066;malgioglio_mp4;arousal;-0.749
11.4049462;8066;malgioglio_mp4;arousal;-0.769
11.4550504;8066;malgioglio_mp4;arousal;-0.813
11.4873004;8066;malgioglio_mp4;arousal;-0.856
11.5293421;8066;malgioglio_mp4;arousal;-0.92
11.5703422;8066;malgioglio_mp4;arousal;-0.943
11.6036338;8066;malgioglio_mp4;arousal;-0.945
11.6534672;8066;malgioglio_mp4;arousal;-0.945
11.6868006;8066;malgioglio_mp4;arousal;-0.945
11.7207798;8066;malgioglio_mp4;arousal;-0.945
11.7710923;8066;malgioglio_mp4;arousal;-0.945
11.8042382;8066;malgioglio_mp4;arousal;-0.945
11.8536549;8066;malgioglio_mp4;arousal;-0.945
11.8869049;8066;malgioglio_mp4;arousal;-0.945
11.9202799;8066;malgioglio_mp4;arousal;-0.945
11.9702175;8066;malgioglio_mp4;arousal;-0.945
12.0035092;8066;malgioglio_mp4;arousal;-0.945
12.0534884;8066;malgioglio_mp4;arousal;-0.945
12.0869676;8066;malgioglio_mp4;arousal;-0.945
12.1203426;8066;malgioglio_mp4;arousal;-0.945
12.1702801;8066;malgioglio_mp4;arousal;-0.945
12.2035718;8066;malgioglio_mp4;arousal;-0.945
12.2541552;8066;malgioglio_mp4;arousal;-0.945
12.2867385;8066;malgioglio_mp4;arousal;-0.945
12.3203844;8066;malgioglio_mp4;arousal;-0.945
12.3702803;8066;malgioglio_mp4;arousal;-0.945
12.4035511;8066;malgioglio_mp4;arousal;-0.945
12.4534678;8066;malgioglio_mp4;arousal;-0.945
12.4867804;8066;malgioglio_mp4;arousal;-0.945
12.5202596;8066;malgioglio_mp4;arousal;-0.945
12.5704054;8066;malgioglio_mp4;arousal;-0.945
12.6034888;8066;malgioglio_mp4;arousal;-0.945
